timestamp,rssi,label
1755534441,-51,no_motion
1755534442,-56,no_motion
1755534443,-52,no_motion
1755534449,-56,no_motion
1755534450,-55,no_motion
1755534451,-55,no_motion
1755534452,-58,no_motion
1755534453,-67,no_motion
1755534459,-56,no_motion
1755534460,-54,no_motion
1755534461,-59,no_motion
1755534462,-57,no_motion
1755534463,-57,no_motion
1755534469,-58,no_motion
1755534470,-56,no_motion
1755534472,-56,no_motion
1755534473,-61,no_motion
1755534479,-58,no_motion
1755534480,-58,no_motion
1755534481,-56,no_motion
1755534482,-61,no_motion
1755534483,-59,no_motion
1755534489,-59,no_motion
1755534490,-60,no_motion
1755534491,-55,no_motion
1755534492,-60,no_motion
1755534493,-59,no_motion
1755534499,-59,no_motion
1755534500,-59,no_motion
1755534501,-59,no_motion
1755534502,-59,no_motion
1755534503,-58,no_motion
1755534509,-58,no_motion
1755534510,-59,no_motion
1755534511,-55,no_motion
1755534512,-60,no_motion
1755534513,-55,no_motion
1755534519,-59,no_motion
1755534520,-59,no_motion
1755534521,-60,no_motion
1755534522,-59,no_motion
1755534523,-59,no_motion
1755534529,-59,no_motion
1755534530,-58,no_motion
1755534531,-59,no_motion
1755534532,-60,no_motion
1755534533,-60,no_motion
1755534539,-59,no_motion
1755534540,-59,no_motion
1755534542,-60,no_motion
1755534543,-59,no_motion
1755534544,-58,no_motion
1755534549,-61,no_motion
1755534551,-57,no_motion
1755534552,-54,no_motion
1755534553,-55,no_motion
1755534554,-55,no_motion
1755534560,-55,no_motion
1755534561,-58,no_motion
1755534562,-55,no_motion
1755534563,-53,no_motion
1755534564,-56,no_motion
1755534570,-56,no_motion
1755534571,-53,no_motion
1755534572,-57,no_motion
1755534573,-50,no_motion
1755534574,-54,no_motion
1755534580,-52,no_motion
1755534581,-56,no_motion
1755534582,-51,no_motion
1755534583,-55,no_motion
1755534584,-51,no_motion
1755534590,-57,no_motion
1755534591,-51,no_motion
1755534592,-55,no_motion
1755534593,-51,no_motion
1755534594,-56,no_motion
1755534600,-51,no_motion
1755534601,-55,no_motion
1755534602,-51,no_motion
1755534603,-56,no_motion
1755534605,-51,no_motion
1755534610,-56,no_motion
1755534611,-50,no_motion
1755534612,-56,no_motion
1755534613,-51,no_motion
1755534614,-57,no_motion
1755534620,-51,no_motion
1755534621,-51,no_motion
1755534622,-51,no_motion
1755534623,-56,no_motion
1755534625,-56,no_motion
1755534631,-56,no_motion
1755534632,-52,no_motion
1755534633,-56,no_motion
1755534634,-52,no_motion
1755534635,-57,no_motion
1755534640,-51,no_motion
1755534642,-57,no_motion
1755534643,-52,no_motion
1755534644,-57,no_motion
1755534645,-51,no_motion
1755534651,-57,no_motion
1755534652,-51,no_motion
1755534653,-55,no_motion
1755534654,-52,no_motion
1755534655,-55,no_motion
1755534661,-51,no_motion
1755534662,-56,no_motion
1755534663,-51,no_motion
1755534664,-56,no_motion
1755534665,-51,no_motion
1755534671,-55,no_motion
1755534672,-52,no_motion
1755534673,-57,no_motion
1755534674,-51,no_motion
1755534675,-57,no_motion
1755534681,-57,no_motion
1755534682,-56,no_motion
1755534683,-56,no_motion
1755534684,-56,no_motion
1755534685,-51,no_motion
1755534691,-56,no_motion
1755534692,-54,no_motion
1755534693,-62,no_motion
1755534694,-53,no_motion
1755534696,-60,no_motion
1755534701,-55,no_motion
